,dataset_year,wav_path,hive_id,recording_start_dt,chunk_idx,chunk_start_s,chunk_end_s,chunk_start_dt,chunk_end_dt,inspection_date,frames_of_bees,hive_state,queen_present,varroa_high,days_since_inspection
544,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/08-05-2022_04h30_HIVE-6.wav,6,2022-05-08 04:30:00,4,20.0,30.0,2022-05-08 04:30:20+00:00,2022-05-08 04:30:30,,,,,,
545,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/16-05-2022_10h45_HIVE-3631.wav,3631,2022-05-16 10:45:00,0,0.0,10.0,2022-05-16 10:45:00+00:00,2022-05-16 10:45:10,,,,,,
546,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/16-05-2022_10h45_HIVE-3631.wav,3631,2022-05-16 10:45:00,1,5.0,15.0,2022-05-16 10:45:05+00:00,2022-05-16 10:45:15,,,,,,
547,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/16-05-2022_10h45_HIVE-3631.wav,3631,2022-05-16 10:45:00,2,10.0,20.0,2022-05-16 10:45:10+00:00,2022-05-16 10:45:20,,,,,,
548,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/16-05-2022_10h45_HIVE-3631.wav,3631,2022-05-16 10:45:00,3,15.0,25.0,2022-05-16 10:45:15+00:00,2022-05-16 10:45:25,,,,,,
549,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/16-05-2022_10h45_HIVE-3631.wav,3631,2022-05-16 10:45:00,4,20.0,30.0,2022-05-16 10:45:20+00:00,2022-05-16 10:45:30,,,,,,
550,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/16-05-2022_15h00_HIVE-6.wav,6,2022-05-16 15:00:00,0,0.0,10.0,2022-05-16 15:00:00+00:00,2022-05-16 15:00:10,,,,,,
551,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/16-05-2022_15h00_HIVE-6.wav,6,2022-05-16 15:00:00,1,5.0,15.0,2022-05-16 15:00:05+00:00,2022-05-16 15:00:15,,,,,,
552,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/16-05-2022_15h00_HIVE-6.wav,6,2022-05-16 15:00:00,2,10.0,20.0,2022-05-16 15:00:10+00:00,2022-05-16 15:00:20,,,,,,
553,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/16-05-2022_15h00_HIVE-6.wav,6,2022-05-16 15:00:00,3,15.0,25.0,2022-05-16 15:00:15+00:00,2022-05-16 15:00:25,,,,,,
554,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/16-05-2022_15h00_HIVE-6.wav,6,2022-05-16 15:00:00,4,20.0,30.0,2022-05-16 15:00:20+00:00,2022-05-16 15:00:30,,,,,,
555,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/17-05-2022_04h30_HIVE-3627.wav,3627,2022-05-17 04:30:00,0,0.0,10.0,2022-05-17 04:30:00+00:00,2022-05-17 04:30:10,,,,,,
556,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/17-05-2022_04h30_HIVE-3627.wav,3627,2022-05-17 04:30:00,1,5.0,15.0,2022-05-17 04:30:05+00:00,2022-05-17 04:30:15,,,,,,
557,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/17-05-2022_04h30_HIVE-3627.wav,3627,2022-05-17 04:30:00,2,10.0,20.0,2022-05-17 04:30:10+00:00,2022-05-17 04:30:20,,,,,,
558,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/17-05-2022_04h30_HIVE-3627.wav,3627,2022-05-17 04:30:00,3,15.0,25.0,2022-05-17 04:30:15+00:00,2022-05-17 04:30:25,,,,,,
559,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/17-05-2022_04h30_HIVE-3627.wav,3627,2022-05-17 04:30:00,4,20.0,30.0,2022-05-17 04:30:20+00:00,2022-05-17 04:30:30,,,,,,
560,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/17-05-2022_18h30_HIVE-3628.wav,3628,2022-05-17 18:30:00,0,0.0,10.0,2022-05-17 18:30:00+00:00,2022-05-17 18:30:10,,,,,,
561,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/17-05-2022_18h30_HIVE-3628.wav,3628,2022-05-17 18:30:00,1,5.0,15.0,2022-05-17 18:30:05+00:00,2022-05-17 18:30:15,,,,,,
562,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/17-05-2022_18h30_HIVE-3628.wav,3628,2022-05-17 18:30:00,2,10.0,20.0,2022-05-17 18:30:10+00:00,2022-05-17 18:30:20,,,,,,
563,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/17-05-2022_18h30_HIVE-3628.wav,3628,2022-05-17 18:30:00,3,15.0,25.0,2022-05-17 18:30:15+00:00,2022-05-17 18:30:25,,,,,,
564,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/17-05-2022_18h30_HIVE-3628.wav,3628,2022-05-17 18:30:00,4,20.0,30.0,2022-05-17 18:30:20+00:00,2022-05-17 18:30:30,,,,,,
565,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/20-05-2022_07h30_HIVE-3628.wav,3628,2022-05-20 07:30:00,0,0.0,10.0,2022-05-20 07:30:00+00:00,2022-05-20 07:30:10,,,,,,
566,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/20-05-2022_07h30_HIVE-3628.wav,3628,2022-05-20 07:30:00,1,5.0,15.0,2022-05-20 07:30:05+00:00,2022-05-20 07:30:15,,,,,,
567,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/20-05-2022_07h30_HIVE-3628.wav,3628,2022-05-20 07:30:00,2,10.0,20.0,2022-05-20 07:30:10+00:00,2022-05-20 07:30:20,,,,,,
568,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/20-05-2022_07h30_HIVE-3628.wav,3628,2022-05-20 07:30:00,3,15.0,25.0,2022-05-20 07:30:15+00:00,2022-05-20 07:30:25,,,,,,
569,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/20-05-2022_07h30_HIVE-3628.wav,3628,2022-05-20 07:30:00,4,20.0,30.0,2022-05-20 07:30:20+00:00,2022-05-20 07:30:30,,,,,,
570,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/22-05-2022_09h30_HIVE-3690.wav,3690,2022-05-22 09:30:00,0,0.0,10.0,2022-05-22 09:30:00+00:00,2022-05-22 09:30:10,,,,,,
571,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/22-05-2022_09h30_HIVE-3690.wav,3690,2022-05-22 09:30:00,1,5.0,15.0,2022-05-22 09:30:05+00:00,2022-05-22 09:30:15,,,,,,
572,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/22-05-2022_09h30_HIVE-3690.wav,3690,2022-05-22 09:30:00,2,10.0,20.0,2022-05-22 09:30:10+00:00,2022-05-22 09:30:20,,,,,,
573,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/22-05-2022_09h30_HIVE-3690.wav,3690,2022-05-22 09:30:00,3,15.0,25.0,2022-05-22 09:30:15+00:00,2022-05-22 09:30:25,,,,,,
574,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/22-05-2022_09h30_HIVE-3690.wav,3690,2022-05-22 09:30:00,4,20.0,30.0,2022-05-22 09:30:20+00:00,2022-05-22 09:30:30,,,,,,
575,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/22-05-2022_22h30_HIVE-3690.wav,3690,2022-05-22 22:30:00,0,0.0,10.0,2022-05-22 22:30:00+00:00,2022-05-22 22:30:10,,,,,,
576,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/22-05-2022_22h30_HIVE-3690.wav,3690,2022-05-22 22:30:00,1,5.0,15.0,2022-05-22 22:30:05+00:00,2022-05-22 22:30:15,,,,,,
577,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/22-05-2022_22h30_HIVE-3690.wav,3690,2022-05-22 22:30:00,2,10.0,20.0,2022-05-22 22:30:10+00:00,2022-05-22 22:30:20,,,,,,
578,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/22-05-2022_22h30_HIVE-3690.wav,3690,2022-05-22 22:30:00,3,15.0,25.0,2022-05-22 22:30:15+00:00,2022-05-22 22:30:25,,,,,,
579,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/22-05-2022_22h30_HIVE-3690.wav,3690,2022-05-22 22:30:00,4,20.0,30.0,2022-05-22 22:30:20+00:00,2022-05-22 22:30:30,,,,,,
580,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/23-05-2022_11h00_HIVE-3628.wav,3628,2022-05-23 11:00:00,0,0.0,10.0,2022-05-23 11:00:00+00:00,2022-05-23 11:00:10,,,,,,
581,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/23-05-2022_11h00_HIVE-3628.wav,3628,2022-05-23 11:00:00,1,5.0,15.0,2022-05-23 11:00:05+00:00,2022-05-23 11:00:15,,,,,,
582,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/23-05-2022_11h00_HIVE-3628.wav,3628,2022-05-23 11:00:00,2,10.0,20.0,2022-05-23 11:00:10+00:00,2022-05-23 11:00:20,,,,,,
583,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/23-05-2022_11h00_HIVE-3628.wav,3628,2022-05-23 11:00:00,3,15.0,25.0,2022-05-23 11:00:15+00:00,2022-05-23 11:00:25,,,,,,
584,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/23-05-2022_11h00_HIVE-3628.wav,3628,2022-05-23 11:00:00,4,20.0,30.0,2022-05-23 11:00:20+00:00,2022-05-23 11:00:30,,,,,,
585,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/23-05-2022_17h00_HIVE-3690.wav,3690,2022-05-23 17:00:00,0,0.0,10.0,2022-05-23 17:00:00+00:00,2022-05-23 17:00:10,,,,,,
586,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/23-05-2022_17h00_HIVE-3690.wav,3690,2022-05-23 17:00:00,1,5.0,15.0,2022-05-23 17:00:05+00:00,2022-05-23 17:00:15,,,,,,
587,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/23-05-2022_17h00_HIVE-3690.wav,3690,2022-05-23 17:00:00,2,10.0,20.0,2022-05-23 17:00:10+00:00,2022-05-23 17:00:20,,,,,,
588,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/23-05-2022_17h00_HIVE-3690.wav,3690,2022-05-23 17:00:00,3,15.0,25.0,2022-05-23 17:00:15+00:00,2022-05-23 17:00:25,,,,,,
589,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/23-05-2022_17h00_HIVE-3690.wav,3690,2022-05-23 17:00:00,4,20.0,30.0,2022-05-23 17:00:20+00:00,2022-05-23 17:00:30,,,,,,
590,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/24-05-2022_19h15_HIVE-3693.wav,3693,2022-05-24 19:15:00,0,0.0,10.0,2022-05-24 19:15:00+00:00,2022-05-24 19:15:10,,,,,,
591,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/24-05-2022_19h15_HIVE-3693.wav,3693,2022-05-24 19:15:00,1,5.0,15.0,2022-05-24 19:15:05+00:00,2022-05-24 19:15:15,,,,,,
592,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/24-05-2022_19h15_HIVE-3693.wav,3693,2022-05-24 19:15:00,2,10.0,20.0,2022-05-24 19:15:10+00:00,2022-05-24 19:15:20,,,,,,
593,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/24-05-2022_19h15_HIVE-3693.wav,3693,2022-05-24 19:15:00,3,15.0,25.0,2022-05-24 19:15:15+00:00,2022-05-24 19:15:25,,,,,,
594,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/24-05-2022_19h15_HIVE-3693.wav,3693,2022-05-24 19:15:00,4,20.0,30.0,2022-05-24 19:15:20+00:00,2022-05-24 19:15:30,,,,,,
595,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/25-05-2022_01h45_HIVE-3693.wav,3693,2022-05-25 01:45:00,0,0.0,10.0,2022-05-25 01:45:00+00:00,2022-05-25 01:45:10,,,,,,
596,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/25-05-2022_01h45_HIVE-3693.wav,3693,2022-05-25 01:45:00,1,5.0,15.0,2022-05-25 01:45:05+00:00,2022-05-25 01:45:15,,,,,,
597,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/25-05-2022_01h45_HIVE-3693.wav,3693,2022-05-25 01:45:00,2,10.0,20.0,2022-05-25 01:45:10+00:00,2022-05-25 01:45:20,,,,,,
598,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/25-05-2022_01h45_HIVE-3693.wav,3693,2022-05-25 01:45:00,3,15.0,25.0,2022-05-25 01:45:15+00:00,2022-05-25 01:45:25,,,,,,
599,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/25-05-2022_01h45_HIVE-3693.wav,3693,2022-05-25 01:45:00,4,20.0,30.0,2022-05-25 01:45:20+00:00,2022-05-25 01:45:30,,,,,,
600,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/02-06-2022_01h15_HIVE-3631.wav,3631,2022-06-02 01:15:00,0,0.0,10.0,2022-06-02 01:15:00+00:00,2022-06-02 01:15:10,,,,,,
601,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/02-06-2022_01h15_HIVE-3631.wav,3631,2022-06-02 01:15:00,1,5.0,15.0,2022-06-02 01:15:05+00:00,2022-06-02 01:15:15,,,,,,
602,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/02-06-2022_01h15_HIVE-3631.wav,3631,2022-06-02 01:15:00,2,10.0,20.0,2022-06-02 01:15:10+00:00,2022-06-02 01:15:20,,,,,,
603,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/02-06-2022_01h15_HIVE-3631.wav,3631,2022-06-02 01:15:00,3,15.0,25.0,2022-06-02 01:15:15+00:00,2022-06-02 01:15:25,,,,,,
604,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/02-06-2022_01h15_HIVE-3631.wav,3631,2022-06-02 01:15:00,4,20.0,30.0,2022-06-02 01:15:20+00:00,2022-06-02 01:15:30,,,,,,
605,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_02h45_HIVE-3690.wav,3690,2022-06-03 02:45:00,0,0.0,10.0,2022-06-03 02:45:00+00:00,2022-06-03 02:45:10,2022-06-02 17:23:44.205093+00:00,,,False,,0.3897661447569445
606,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_02h45_HIVE-3690.wav,3690,2022-06-03 02:45:00,1,5.0,15.0,2022-06-03 02:45:05+00:00,2022-06-03 02:45:15,2022-06-02 17:23:44.205093+00:00,,,False,,0.38982401512731485
607,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_02h45_HIVE-3690.wav,3690,2022-06-03 02:45:00,2,10.0,20.0,2022-06-03 02:45:10+00:00,2022-06-03 02:45:20,2022-06-02 17:23:44.205093+00:00,,,False,,0.3898818854976852
608,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_02h45_HIVE-3690.wav,3690,2022-06-03 02:45:00,3,15.0,25.0,2022-06-03 02:45:15+00:00,2022-06-03 02:45:25,2022-06-02 17:23:44.205093+00:00,,,False,,0.38993975586805557
609,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_02h45_HIVE-3690.wav,3690,2022-06-03 02:45:00,4,20.0,30.0,2022-06-03 02:45:20+00:00,2022-06-03 02:45:30,2022-06-02 17:23:44.205093+00:00,,,False,,0.389997626238426
610,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_03h45_HIVE-3690.wav,3690,2022-06-03 03:45:00,0,0.0,10.0,2022-06-03 03:45:00+00:00,2022-06-03 03:45:10,2022-06-02 17:23:44.205093+00:00,,,False,,0.4314328114236112
611,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_03h45_HIVE-3690.wav,3690,2022-06-03 03:45:00,1,5.0,15.0,2022-06-03 03:45:05+00:00,2022-06-03 03:45:15,2022-06-02 17:23:44.205093+00:00,,,False,,0.43149068179398153
612,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_03h45_HIVE-3690.wav,3690,2022-06-03 03:45:00,2,10.0,20.0,2022-06-03 03:45:10+00:00,2022-06-03 03:45:20,2022-06-02 17:23:44.205093+00:00,,,False,,0.4315485521643519
613,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_03h45_HIVE-3690.wav,3690,2022-06-03 03:45:00,3,15.0,25.0,2022-06-03 03:45:15+00:00,2022-06-03 03:45:25,2022-06-02 17:23:44.205093+00:00,,,False,,0.43160642253472226
614,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_03h45_HIVE-3690.wav,3690,2022-06-03 03:45:00,4,20.0,30.0,2022-06-03 03:45:20+00:00,2022-06-03 03:45:30,2022-06-02 17:23:44.205093+00:00,,,False,,0.4316642929050926
615,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_16h15_HIVE-3691.wav,3691,2022-06-03 16:15:00,0,0.0,10.0,2022-06-03 16:15:00+00:00,2022-06-03 16:15:10,2022-06-02 17:24:18.424309+00:00,,medium,,,0.9518700890162037
616,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_16h15_HIVE-3691.wav,3691,2022-06-03 16:15:00,1,5.0,15.0,2022-06-03 16:15:05+00:00,2022-06-03 16:15:15,2022-06-02 17:24:18.424309+00:00,,medium,,,0.9519279593865742
617,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_16h15_HIVE-3691.wav,3691,2022-06-03 16:15:00,2,10.0,20.0,2022-06-03 16:15:10+00:00,2022-06-03 16:15:20,2022-06-02 17:24:18.424309+00:00,,medium,,,0.9519858297569445
618,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_16h15_HIVE-3691.wav,3691,2022-06-03 16:15:00,3,15.0,25.0,2022-06-03 16:15:15+00:00,2022-06-03 16:15:25,2022-06-02 17:24:18.424309+00:00,,medium,,,0.9520437001273149
619,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_16h15_HIVE-3691.wav,3691,2022-06-03 16:15:00,4,20.0,30.0,2022-06-03 16:15:20+00:00,2022-06-03 16:15:30,2022-06-02 17:24:18.424309+00:00,,medium,,,0.9521015704976853
620,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_20h45_HIVE-3629.wav,3629,2022-06-03 20:45:00,0,0.0,10.0,2022-06-03 20:45:00+00:00,2022-06-03 20:45:10,2022-06-02 17:20:39.867942+00:00,,medium,True,,1.1418996765972222
621,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_20h45_HIVE-3629.wav,3629,2022-06-03 20:45:00,1,5.0,15.0,2022-06-03 20:45:05+00:00,2022-06-03 20:45:15,2022-06-02 17:20:39.867942+00:00,,medium,True,,1.1419575469675927
622,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_20h45_HIVE-3629.wav,3629,2022-06-03 20:45:00,2,10.0,20.0,2022-06-03 20:45:10+00:00,2022-06-03 20:45:20,2022-06-02 17:20:39.867942+00:00,,medium,True,,1.142015417337963
623,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_20h45_HIVE-3629.wav,3629,2022-06-03 20:45:00,3,15.0,25.0,2022-06-03 20:45:15+00:00,2022-06-03 20:45:25,2022-06-02 17:20:39.867942+00:00,,medium,True,,1.1420732877083333
624,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_20h45_HIVE-3629.wav,3629,2022-06-03 20:45:00,4,20.0,30.0,2022-06-03 20:45:20+00:00,2022-06-03 20:45:30,2022-06-02 17:20:39.867942+00:00,,medium,True,,1.1421311580787037
625,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_22h30_HIVE-3640.wav,3640,2022-06-03 22:30:00,0,0.0,10.0,2022-06-03 22:30:00+00:00,2022-06-03 22:30:10,2022-06-02 17:04:39.152060+00:00,,strong,True,,1.2259357400462965
626,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_22h30_HIVE-3640.wav,3640,2022-06-03 22:30:00,1,5.0,15.0,2022-06-03 22:30:05+00:00,2022-06-03 22:30:15,2022-06-02 17:04:39.152060+00:00,,strong,True,,1.2259936104166667
627,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_22h30_HIVE-3640.wav,3640,2022-06-03 22:30:00,2,10.0,20.0,2022-06-03 22:30:10+00:00,2022-06-03 22:30:20,2022-06-02 17:04:39.152060+00:00,,strong,True,,1.226051480787037
628,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_22h30_HIVE-3640.wav,3640,2022-06-03 22:30:00,3,15.0,25.0,2022-06-03 22:30:15+00:00,2022-06-03 22:30:25,2022-06-02 17:04:39.152060+00:00,,strong,True,,1.2261093511574075
629,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/03-06-2022_22h30_HIVE-3640.wav,3640,2022-06-03 22:30:00,4,20.0,30.0,2022-06-03 22:30:20+00:00,2022-06-03 22:30:30,2022-06-02 17:04:39.152060+00:00,,strong,True,,1.226167221527778
630,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/04-06-2022_11h30_HIVE-3628.wav,3628,2022-06-04 11:30:00,0,0.0,10.0,2022-06-04 11:30:00+00:00,2022-06-04 11:30:10,2022-06-02 17:20:39.867942+00:00,,medium,True,,1.7564830099305555
631,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/04-06-2022_11h30_HIVE-3628.wav,3628,2022-06-04 11:30:00,1,5.0,15.0,2022-06-04 11:30:05+00:00,2022-06-04 11:30:15,2022-06-02 17:20:39.867942+00:00,,medium,True,,1.7565408803009257
632,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/04-06-2022_11h30_HIVE-3628.wav,3628,2022-06-04 11:30:00,2,10.0,20.0,2022-06-04 11:30:10+00:00,2022-06-04 11:30:20,2022-06-02 17:20:39.867942+00:00,,medium,True,,1.7565987506712961
633,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/04-06-2022_11h30_HIVE-3628.wav,3628,2022-06-04 11:30:00,3,15.0,25.0,2022-06-04 11:30:15+00:00,2022-06-04 11:30:25,2022-06-02 17:20:39.867942+00:00,,medium,True,,1.7566566210416665
634,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/04-06-2022_11h30_HIVE-3628.wav,3628,2022-06-04 11:30:00,4,20.0,30.0,2022-06-04 11:30:20+00:00,2022-06-04 11:30:30,2022-06-02 17:20:39.867942+00:00,,medium,True,,1.756714491412037
635,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/04-06-2022_17h00_HIVE-3627.wav,3627,2022-06-04 17:00:00,0,0.0,10.0,2022-06-04 17:00:00+00:00,2022-06-04 17:00:10,2022-06-02 17:20:39.867942+00:00,,medium,True,,1.985649676597222
636,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/04-06-2022_17h00_HIVE-3627.wav,3627,2022-06-04 17:00:00,1,5.0,15.0,2022-06-04 17:00:05+00:00,2022-06-04 17:00:15,2022-06-02 17:20:39.867942+00:00,,medium,True,,1.9857075469675924
637,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/04-06-2022_17h00_HIVE-3627.wav,3627,2022-06-04 17:00:00,2,10.0,20.0,2022-06-04 17:00:10+00:00,2022-06-04 17:00:20,2022-06-02 17:20:39.867942+00:00,,medium,True,,1.9857654173379629
638,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/04-06-2022_17h00_HIVE-3627.wav,3627,2022-06-04 17:00:00,3,15.0,25.0,2022-06-04 17:00:15+00:00,2022-06-04 17:00:25,2022-06-02 17:20:39.867942+00:00,,medium,True,,1.9858232877083333
639,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/04-06-2022_17h00_HIVE-3627.wav,3627,2022-06-04 17:00:00,4,20.0,30.0,2022-06-04 17:00:20+00:00,2022-06-04 17:00:30,2022-06-02 17:20:39.867942+00:00,,medium,True,,1.9858811580787035
640,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/05-06-2022_00h30_HIVE-3627.wav,3627,2022-06-05 00:30:00,0,0.0,10.0,2022-06-05 00:30:00+00:00,2022-06-05 00:30:10,2022-06-02 17:20:39.867942+00:00,,medium,True,,2.2981496765972222
641,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/05-06-2022_00h30_HIVE-3627.wav,3627,2022-06-05 00:30:00,1,5.0,15.0,2022-06-05 00:30:05+00:00,2022-06-05 00:30:15,2022-06-02 17:20:39.867942+00:00,,medium,True,,2.2982075469675927
642,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/05-06-2022_00h30_HIVE-3627.wav,3627,2022-06-05 00:30:00,2,10.0,20.0,2022-06-05 00:30:10+00:00,2022-06-05 00:30:20,2022-06-02 17:20:39.867942+00:00,,medium,True,,2.2982654173379626
643,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/05-06-2022_00h30_HIVE-3627.wav,3627,2022-06-05 00:30:00,3,15.0,25.0,2022-06-05 00:30:15+00:00,2022-06-05 00:30:25,2022-06-02 17:20:39.867942+00:00,,medium,True,,2.298323287708333
644,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/05-06-2022_00h30_HIVE-3627.wav,3627,2022-06-05 00:30:00,4,20.0,30.0,2022-06-05 00:30:20+00:00,2022-06-05 00:30:30,2022-06-02 17:20:39.867942+00:00,,medium,True,,2.2983811580787035
